Airport_ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TZ,Type,Source
5408,Babanakira Airport,Mbambanakira,Solomon Islands,MBU,AGGI,-9.74750042,159.8390045,0,11,U,Pacific/Guadalcanal,airport,OurAirports
5409,Ngorangora Airport,Kirakira,Solomon Islands,IRA,AGGK,-10.44970036,161.897995,54,11,U,Pacific/Guadalcanal,airport,OurAirports
5410,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,SCZ,AGGL,-10.72029972,165.7949982,18,11,U,Pacific/Guadalcanal,airport,OurAirports
5411,Munda Airport,Munda,Solomon Islands,MUA,AGGM,-8.327969551,157.2630005,10,11,U,Pacific/Guadalcanal,airport,OurAirports
5412,Nusatupe Airport,Gizo,Solomon Islands,GZO,AGGN,-8.097780228,156.8639984,13,11,U,Pacific/Guadalcanal,airport,OurAirports
5413,Mono Airport,Stirling Island,Solomon Islands,MNY,AGGO,-7.416940212,155.5650024,0,11,U,Pacific/Guadalcanal,airport,OurAirports
5414,Rennell/Tingoa Airport,Rennell Island,Solomon Islands,RNL,AGGR,-11.53390026,160.0630035,0,11,U,Pacific/Guadalcanal,airport,OurAirports
5415,Marau Airport,Marau,Solomon Islands,RUS,AGGU,-9.86166954,160.8249969,0,11,U,Pacific/Guadalcanal,airport,OurAirports
5416,Suavanao Airport,Suavanao,Solomon Islands,VAO,AGGV,-7.585559845,158.7310028,0,11,U,Pacific/Guadalcanal,airport,OurAirports
5417,Kaghau Airport,Kagau Island,Solomon Islands,KGE,AGKG,-7.3305,157.585,30,11,U,Pacific/Guadalcanal,airport,OurAirports
5418,Ramata Airport,Ramata,Solomon Islands,RBV,AGRM,-8.168060303,157.6430054,0,11,U,Pacific/Guadalcanal,airport,OurAirports
5419,Buka Airport,Buka Island,Papua New Guinea,BUA,AYBK,-5.422319889,154.6730042,11,10,U,Pacific/Port_Moresby,airport,OurAirports
5420,Chimbu Airport,Kundiawa,Papua New Guinea,CMU,AYCH,-6.024290085,144.970993,4974,10,U,Pacific/Port_Moresby,airport,OurAirports
5421,Daru Airport,Daru,Papua New Guinea,DAU,AYDU,-9.086759567,143.2079926,20,10,U,Pacific/Port_Moresby,airport,OurAirports
5422,Gurney Airport,Gurney,Papua New Guinea,GUR,AYGN,-10.3114996,150.3339996,88,10,U,Pacific/Port_Moresby,airport,OurAirports
5423,Girua Airport,Girua,Papua New Guinea,PNP,AYGR,-8.80453968,148.3090057,311,10,U,Pacific/Port_Moresby,airport,OurAirports
5424,Kimbe Airport,Hoskins,Papua New Guinea,HKN,AYHK,-5.462170124,150.4049988,66,10,U,Pacific/Port_Moresby,airport,OurAirports
5425,Kiunga Airport,Kiunga,Papua New Guinea,UNG,AYKI,-6.125710011,141.2819977,88,10,U,Pacific/Port_Moresby,airport,OurAirports
5426,Kikori Airport,Kikori,Papua New Guinea,KRI,AYKK,-7.424379826,144.2500763,50,10,U,Pacific/Port_Moresby,airport,OurAirports
5427,Kerema Airport,Kerema,Papua New Guinea,KMA,AYKM,-7.963610172,145.7709961,10,10,U,Pacific/Port_Moresby,airport,OurAirports
5428,Kavieng Airport,Kavieng,Papua New Guinea,KVG,AYKV,-2.579400063,150.8079987,7,10,U,Pacific/Port_Moresby,airport,OurAirports
5429,Mendi Airport,Mendi,Papua New Guinea,MDU,AYMN,-6.14774,143.656998,5680,10,U,Pacific/Port_Moresby,airport,OurAirports
5430,Momote Airport,Momote,Papua New Guinea,MAS,AYMO,-2.06189,147.423996,12,10,U,Pacific/Port_Moresby,airport,OurAirports
5431,Moro Airport,Moro,Papua New Guinea,MXH,AYMR,-6.363329887,143.2380066,2740,10,U,Pacific/Port_Moresby,airport,OurAirports
5432,Misima Island Airport,Misima Island,Papua New Guinea,MIS,AYMS,-10.6892004,152.8379974,26,10,U,Pacific/Port_Moresby,airport,OurAirports
5433,Tari Airport,Tari,Papua New Guinea,TIZ,AYTA,-5.84499979,142.947998,5500,10,U,Pacific/Port_Moresby,airport,OurAirports
5434,Tabubil Airport,Tabubil,Papua New Guinea,TBG,AYTB,-5.27861,141.225998,1570,10,U,Pacific/Port_Moresby,airport,OurAirports
5435,Tokua Airport,Tokua,Papua New Guinea,RAB,AYTK,-4.340459824,152.3800049,32,10,U,Pacific/Port_Moresby,airport,OurAirports
5436,Vanimo Airport,Vanimo,Papua New Guinea,VAI,AYVN,-2.6926,141.3028,10,10,U,Pacific/Port_Moresby,airport,OurAirports
5437,Wapenamanda Airport,Wapenamanda,Papua New Guinea,WBM,AYWD,-5.643300056,143.8950043,5889,10,U,Pacific/Port_Moresby,airport,OurAirports
5438,Alluitsup Paa Heliport,Alluitsup Paa,Greenland,LLU,BGAP,60.46445,-45.56917,54,-3,E,America/Godthab,airport,OurAirports
5439,Neerlerit Inaat Airport,Neerlerit Inaat,Greenland,CNP,BGCO,70.74310303,-22.65049934,45,-1,E,America/Scoresbysund,airport,OurAirports
5440,Paamiut Heliport,Paamiut,Greenland,JFR,BGFH,61.99219894,-49.66249847,63,-3,E,America/Godthab,airport,OurAirports
5441,Qeqertarsuaq Heliport,Qeqertarsuaq Airport,Greenland,JGO,BGGN,69.25118199,-53.51487637,9,-3,E,America/Godthab,airport,OurAirports
5442,Qaqortoq Heliport,Qaqortoq,Greenland,JJU,BGJH,60.71568416,-46.02991864,53,-3,E,America/Godthab,airport,OurAirports
5443,Maniitsoq Airport,Maniitsoq,Greenland,JSU,BGMQ,65.41249847,-52.93939972,91,-3,E,America/Godthab,airport,OurAirports
5444,Nanortalik Heliport,Nanortalik,Greenland,JNN,BGNN,60.14188398,-45.23297668,17,-3,E,America/Godthab,airport,OurAirports
5445,Narsaq Heliport,Narsaq,Greenland,JNS,BGNS,60.91728273,-46.05992317,83,-3,E,America/Godthab,airport,OurAirports
5446,Qaanaaq Airport,Qaanaaq,Greenland,NAQ,BGQQ,77.48860168,-69.38870239,51,-4,E,America/Thule,airport,OurAirports
5447,Sisimiut Airport,Sisimiut,Greenland,JHS,BGSS,66.95130157,-53.72930145,33,-3,E,America/Godthab,airport,OurAirports
5448,Upernavik Airport,Upernavik,Greenland,JUV,BGUK,72.79019928,-56.13059998,414,-3,E,America/Godthab,airport,OurAirports
5449,Qaarsut Airport,Uummannaq,Greenland,JQA,BGUQ,70.73419952,-52.69620132,289,-3,E,America/Godthab,airport,OurAirports
5450,Grímsey Airport,Grímsey,Iceland,GRY,BIGR,66.5458,-18.0173,66,0,N,Atlantic/Reykjavik,airport,OurAirports
5452,Thorshofn Airport,Thorshofn,Iceland,THO,BITN,66.21849823,-15.3355999,65,0,N,Atlantic/Reykjavik,airport,OurAirports
5453,Vopnafjörður Airport,Vopnafjörður,Iceland,VPN,BIVO,65.72059631,-14.85060024,16,0,N,Atlantic/Reykjavik,airport,OurAirports
5456,Whistler/Green Lake Water Aerodrome,Whistler,Canada,YWS,CAE5,50.14360046,-122.9489975,2100,-8,A,America/Vancouver,airport,OurAirports
5457,Anahim Lake Airport,Anahim Lake,Canada,YAA,CAJ4,52.45249939,-125.3030014,3635,-8,A,America/Vancouver,airport,OurAirports
5458,Williams Harbour Airport,Williams Harbour,Canada,YWM,CCA6,52.56689835,-55.78469849,70,-3.5,A,America/St_Johns,airport,OurAirports
5459,St. Lewis (Fox Harbour) Airport,St. Lewis,Canada,YFX,CCK4,52.37279892,-55.6739006,74,-3.5,A,America/St_Johns,airport,OurAirports
5460,Port Hope Simpson Airport,Port Hope Simpson,Canada,YHA,CCP4,52.52809906,-56.28609848,347,-3.5,A,America/St_Johns,airport,OurAirports
5461,Rigolet Airport,Rigolet,Canada,YRG,CCZ2,54.17969894,-58.45750046,180,-4,A,America/Halifax,airport,OurAirports
5462,Colville Lake Airport,Colville Lake,Canada,YCK,CEB3,67.0392,-126.08,850,-7,A,America/Edmonton,airport,OurAirports
5463,Whatì Airport,Whatì,Canada,YLE,CEM3,63.13169861,-117.2460022,882,-7,A,America/Edmonton,airport,OurAirports
5464,Summer Beaver Airport,Summer Beaver,Canada,SUR,CJV7,52.70859909,-88.54190063,832,-5,A,America/Toronto,airport,OurAirports
5465,Wapekeka Airport,Angling Lake,Canada,YAX,CKB6,53.8492012,-89.57939911,712,-6,A,America/Winnipeg,airport,OurAirports
5466,Wunnumin Lake Airport,Wunnumin Lake,Canada,WNN,CKL3,52.89390182,-89.28919983,819,-5,A,America/Toronto,airport,OurAirports
5467,North Spirit Lake Airport,North Spirit Lake,Canada,YNO,CKQ3,52.49000168,-92.97109985,1082,-6,A,America/Winnipeg,airport,OurAirports
5468,Bearskin Lake Airport,Bearskin Lake,Canada,XBE,CNE3,53.96559906,-91.02719879,800,-6,A,America/Winnipeg,airport,OurAirports
5469,Kingfisher Lake Airport,Kingfisher Lake,Canada,KIF,CNM5,53.01250076,-89.8553009,866,-5,A,America/Toronto,airport,OurAirports
5470,Ogoki Post Airport,Ogoki Post,Canada,YOG,CNT3,51.65859985,-85.90170288,594,-5,A,America/Toronto,airport,OurAirports
5471,Poplar Hill Airport,Poplar Hill,Canada,YHP,CPV7,52.1133,-94.2556,1095,-6,A,America/Winnipeg,airport,OurAirports
5472,Chisasibi Airport,Chisasibi,Canada,YKU,CSU2,53.80559921,-78.91690063,43,-5,A,America/Toronto,airport,OurAirports
5473,Tête-à-la-Baleine Airport,Tête-à-la-Baleine,Canada,ZTB,CTB6,50.67440033,-59.38359833,107,-4,A,America/Blanc-Sablon,airport,OurAirports
5474,La Tabatière Airport,La Tabatière,Canada,ZLT,CTU5,50.8307991,-58.9756012,102,-4,A,America/Blanc-Sablon,airport,OurAirports
5478,Cat Lake Airport,Cat Lake,Canada,YAC,CYAC,51.72719955,-91.82440186,1344,-6,A,America/Winnipeg,airport,OurAirports
5479,Fort Frances Municipal Airport,Fort Frances,Canada,YAG,CYAG,48.65420151,-93.43969727,1125,-6,A,America/Winnipeg,airport,OurAirports
5480,Kasabonika Airport,Kasabonika,Canada,XKS,CYAQ,53.52470016,-88.64279938,672,-5,A,America/Toronto,airport,OurAirports
5481,Kangirsuk Airport,Kangirsuk,Canada,YKG,CYAS,60.02719879,-69.99919891,403,-5,A,America/Toronto,airport,OurAirports
5482,Attawapiskat Airport,Attawapiskat,Canada,YAT,CYAT,52.92750168,-82.43190002,31,-5,A,America/Toronto,airport,OurAirports
5483,Lac Du Bonnet Airport,Lac Du Bonnet,Canada,\N,CYAX,50.29439926,-96.01000214,850,-6,A,America/Winnipeg,airport,OurAirports
5484,Uranium City Airport,Uranium City,Canada,YBE,CYBE,59.56140137,-108.4810028,1044,-6,N,America/Regina,airport,OurAirports
5485,Lourdes de Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,YBX,CYBX,51.4435997,-57.18529892,121,-4,A,America/Blanc-Sablon,airport,OurAirports
5486,Cartwright Airport,Cartwright,Canada,YRF,CYCA,53.68280029,-57.04190063,40,-4,A,America/Halifax,airport,OurAirports
5487,Chesterfield Inlet Airport,Chesterfield Inlet,Canada,YCS,CYCS,63.34690094,-90.73110199,32,-6,A,America/Winnipeg,airport,OurAirports
5488,Nain Airport,Nain,Canada,YDP,CYDP,56.54919815,-61.68030167,22,-4,A,America/Halifax,airport,OurAirports
5489,Fort Severn Airport,Fort Severn,Canada,YER,CYER,56.01890182,-87.67610168,48,-5,A,America/Toronto,airport,OurAirports
5490,Fort Albany Airport,Fort Albany,Canada,YFA,CYFA,52.20140076,-81.69689941,48,-5,A,America/Toronto,airport,OurAirports
5491,Fort Hope Airport,Fort Hope,Canada,YFH,CYFH,51.56190109,-87.90779877,899,-5,A,America/Toronto,airport,OurAirports
5492,Makkovik Airport,Makkovik,Canada,YMN,CYFT,55.07690048,-59.18640137,234,-4,A,America/Halifax,airport,OurAirports
5493,Texada Gillies Bay Airport,Texada,Canada,YGB,CYGB,49.69419861,-124.5179977,326,-8,A,America/Vancouver,airport,OurAirports
5494,Gods Lake Narrows Airport,Gods Lake Narrows,Canada,YGO,CYGO,54.55889893,-94.49140167,617,-6,A,America/Winnipeg,airport,OurAirports
5495,Igloolik Airport,Igloolik,Canada,YGT,CYGT,69.36470032,-81.81610107,174,-5,A,America/Toronto,airport,OurAirports
5496,Kuujjuarapik Airport,Kuujjuarapik,Canada,YGW,CYGW,55.2818985,-77.76529694,34,-5,A,America/Toronto,airport,OurAirports
5497,Gillam Airport,Gillam,Canada,YGX,CYGX,56.35749817,-94.71060181,476,-6,A,America/Winnipeg,airport,OurAirports
5498,Grise Fiord Airport,Grise Fiord,Canada,YGZ,CYGZ,76.42610168,-82.90920258,146,-5,A,America/Toronto,airport,OurAirports
5499,Quaqtaq Airport,Quaqtaq,Canada,YQC,CYHA,61.04639816,-69.61779785,103,-5,A,America/Toronto,airport,OurAirports
5500,Vancouver Harbour Water Aerodrome,Vancouver,Canada,CXH,CYHC,49.29439926,-123.1110001,0,-8,A,America/Vancouver,airport,OurAirports
5501,Nemiscau Airport,Nemiscau,Canada,YNS,CYHH,51.69110107,-76.13559723,802,-5,A,America/Toronto,airport,OurAirports
5502,Hopedale Airport,Hopedale,Canada,YHO,CYHO,55.44829941,-60.22859955,39,-4,A,America/Halifax,airport,OurAirports
5503,Chevery Airport,Chevery,Canada,YHR,CYHR,50.46889877,-59.63669968,39,-4,A,America/Blanc-Sablon,airport,OurAirports
5504,Ivujivik Airport,Ivujivik,Canada,YIK,CYIK,62.41730118,-77.9253006,126,-5,A,America/Toronto,airport,OurAirports
5505,Island Lake Airport,Island Lake,Canada,YIV,CYIV,53.85720062,-94.6536026,770,-6,A,America/Winnipeg,airport,OurAirports
5506,Akulivik Airport,Akulivik,Canada,AKV,CYKO,60.8185997,-78.14859772,75,-5,A,America/Toronto,airport,OurAirports
5507,Waskaganish Airport,Waskaganish,Canada,YKQ,CYKQ,51.47330093,-78.75830078,80,-5,A,America/Toronto,airport,OurAirports
5508,Aupaluk Airport,Aupaluk,Canada,YPJ,CYLA,59.29669952,-69.59970093,119,-5,A,America/Toronto,airport,OurAirports
5509,Kimmirut Airport,Kimmirut,Canada,YLC,CYLC,62.84999847,-69.88330078,175,-5,A,America/Toronto,airport,OurAirports
5510,Lansdowne House Airport,Lansdowne House,Canada,YLH,CYLH,52.1955986,-87.93419647,834,-5,A,America/Toronto,airport,OurAirports
5511,St Georges Airport,Lutselk'e,Canada,\N,CYSG,46.096401,-70.714699,893,-5,A,America/Toronto,airport,OurAirports
5512,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,XGR,CYLU,58.71139908,-65.99279785,215,-5,A,America/Toronto,airport,OurAirports
5513,Mary's Harbour Airport,Mary's Harbour,Canada,YMH,CYMH,52.30279922,-55.84719849,38,-3.5,A,America/St_Johns,airport,OurAirports
5514,Chapais Airport,Chibougamau,Canada,YMT,CYMT,49.77190018,-74.52809906,1270,-5,A,America/Toronto,airport,OurAirports
5515,Umiujaq Airport,Umiujaq,Canada,YUD,CYMU,56.53609848,-76.51830292,250,-5,A,America/Toronto,airport,OurAirports
5516,Wemindji Airport,Wemindji,Canada,YNC,CYNC,53.01060104,-78.83110046,66,-5,A,America/Toronto,airport,OurAirports
5517,Norway House Airport,Norway House,Canada,YNE,CYNE,53.95830154,-97.84420013,734,-6,A,America/Winnipeg,airport,OurAirports
5518,Points North Landing Airport,Points North Landing,Canada,YNL,CYNL,58.27669907,-104.0820007,1605,-6,N,America/Regina,airport,OurAirports
5519,Oxford House Airport,Oxford House,Canada,YOH,CYOH,54.93330002,-95.27890015,663,-6,A,America/Winnipeg,airport,OurAirports
5520,Inukjuak Airport,Inukjuak,Canada,YPH,CYPH,58.47190094,-78.07689667,83,-5,A,America/Toronto,airport,OurAirports
5521,Pikangikum Airport,Pikangikum,Canada,YPM,CYPM,51.81969833,-93.97329712,1114,-6,A,America/Winnipeg,airport,OurAirports
5522,Peawanuck Airport,Peawanuck,Canada,YPO,CYPO,54.98809814,-85.44329834,173,-5,A,America/Toronto,airport,OurAirports
5523,Powell River Airport,Powell River,Canada,YPW,CYPW,49.83420181,-124.5,425,-8,A,America/Vancouver,airport,OurAirports
5524,The Pas Airport,The Pas,Canada,YQD,CYQD,53.97140121,-101.0910034,887,-6,A,America/Winnipeg,airport,OurAirports
5525,Nakina Airport,Nakina,Canada,YQN,CYQN,50.18280029,-86.6964035,1057,-5,A,America/Toronto,airport,OurAirports
5526,Rae Lakes Airport,Gamètì,Canada,YRA,CYRA,64.1160965,-117.3099976,723,-7,A,America/Edmonton,airport,OurAirports
5527,Red Lake Airport,Red Lake,Canada,YRL,CYRL,51.06689835,-93.79309845,1265,-6,A,America/Winnipeg,airport,OurAirports
5528,Stony Rapids Airport,Stony Rapids,Canada,YSF,CYSF,59.25030136,-105.8410034,805,-6,N,America/Regina,airport,OurAirports
5529,Sanikiluaq Airport,Sanikiluaq,Canada,YSK,CYSK,56.53779984,-79.24669647,104,-5,A,\N,airport,OurAirports
5530,St. Theresa Point Airport,St. Theresa Point,Canada,YST,CYST,53.84560013,-94.85189819,773,-6,A,America/Winnipeg,airport,OurAirports
5531,Big Trout Lake Airport,Big Trout Lake,Canada,YTL,CYTL,53.81779861,-89.89689636,729,-6,A,America/Winnipeg,airport,OurAirports
5532,Deer Lake Airport,Deer Lake,Canada,YVZ,CYVZ,52.65579987,-94.06140137,1092,-6,A,America/Winnipeg,airport,OurAirports
5533,Webequie Airport,Webequie,Canada,YWP,CYWP,52.9593934,-87.37486839,685,-5,A,America/Toronto,airport,OurAirports
5534,Whale Cove Airport,Whale Cove,Canada,YXN,CYXN,62.24000168,-92.59809875,40,-6,A,America/Winnipeg,airport,OurAirports
5535,Salluit Airport,Salluit,Canada,YZG,CYZG,62.1794014,-75.66719818,743,-5,A,America/Toronto,airport,OurAirports
5536,York Landing Airport,York Landing,Canada,ZAC,CZAC,56.08940125,-96.08920288,621,-6,A,America/Winnipeg,airport,OurAirports
5537,Ilford Airport,Ilford,Canada,ILF,CZBD,56.06140137,-95.61389923,642,-6,A,America/Winnipeg,airport,OurAirports
5538,Bathurst Airport,Bathurst,Canada,ZBF,CZBF,47.62969971,-65.73889923,193,-4,A,America/Halifax,airport,OurAirports
5539,Eastmain River Airport,Eastmain River,Canada,ZEM,CZEM,52.22639847,-78.52249908,24,-5,A,America/Toronto,airport,OurAirports
5540,Fond-Du-Lac Airport,Fond-Du-Lac,Canada,ZFD,CZFD,59.33440018,-107.1819992,814,-6,N,America/Regina,airport,OurAirports
5541,Gods River Airport,Gods River,Canada,ZGI,CZGI,54.83969879,-94.07859802,627,-6,A,America/Winnipeg,airport,OurAirports
5542,Swan River Airport,Swan River,Canada,ZJN,CZJN,52.12060165,-101.2360001,1100,-6,A,America/Winnipeg,airport,OurAirports
5543,Kashechewan Airport,Kashechewan,Canada,ZKE,CZKE,52.28250122,-81.67780304,35,-5,A,America/Toronto,airport,OurAirports
5544,Muskrat Dam Airport,Muskrat Dam,Canada,MSA,CZMD,53.44139862,-91.76280212,911,-6,A,America/Winnipeg,airport,OurAirports
5545,Masset Airport,Masset,Canada,ZMT,CZMT,54.02750015,-132.125,25,-8,A,America/Vancouver,airport,OurAirports
5546,Sachigo Lake Airport,Sachigo Lake,Canada,ZPB,CZPB,53.89110184,-92.1964035,876,-6,A,America/Winnipeg,airport,OurAirports
5547,Round Lake (Weagamow Lake) Airport,Round Lake,Canada,ZRJ,CZRJ,52.9435997,-91.31279755,974,-6,A,America/Winnipeg,airport,OurAirports
5548,Sandy Lake Airport,Sandy Lake,Canada,ZSJ,CZSJ,53.06420135,-93.3443985,951,-6,A,America/Winnipeg,airport,OurAirports
5549,Shamattawa Airport,Shamattawa,Canada,ZTM,CZTM,55.86560059,-92.08139801,289,-6,A,America/Winnipeg,airport,OurAirports
5550,Churchill Falls Airport,Churchill Falls,Canada,ZUM,CZUM,53.56190109,-64.10639954,1442,-4,A,America/Halifax,airport,OurAirports
5551,Wollaston Lake Airport,Wollaston Lake,Canada,ZWL,CZWL,58.10689926,-103.1719971,1360,-6,N,America/Regina,airport,OurAirports
5552,Batna Airport,Batna,Algeria,BLJ,DABT,35.7521019,6.308589935,2697,1,N,Africa/Algiers,airport,OurAirports
5553,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,CBH,DAOR,31.64570045,-2.269860029,2661,1,N,Africa/Algiers,airport,OurAirports
5554,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,Algeria,BMW,DATM,21.375,0.923888981,1303,1,N,Africa/Algiers,airport,OurAirports
5555,Guemar Airport,Guemar,Algeria,ELU,DAUO,33.51139832,6.776790142,203,1,N,Africa/Algiers,airport,OurAirports
5556,Kumasi Airport,Kumasi,Ghana,KMS,DGSI,6.714560032,-1.590819955,942,0,N,Africa/Accra,airport,OurAirports
5557,Heringsdorf Airport,Heringsdorf,Germany,HDF,EDAH,53.87870026,14.15229988,93,1,E,Europe/Berlin,airport,OurAirports
5558,Heide-Büsum Airport,Büsum,Germany,HEI,EDXB,54.15333176,8.901666641,7,1,E,Europe/Berlin,airport,OurAirports
5559,Helgoland-Düne Airport,Helgoland,Germany,HGL,EDXH,54.18527985,7.915832996,8,1,E,Europe/Berlin,airport,OurAirports
5560,Seinäjoki Airport,Seinäjoki / Ilmajoki,Finland,SJY,EFSI,62.692101,22.8323,302,2,E,Europe/Helsinki,airport,OurAirports
5561,Nottingham Airport,Nottingham,United Kingdom,NQT,EGBN,52.91999817,-1.079169989,138,0,E,Europe/London,airport,OurAirports
5562,Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",United Kingdom,DSA,EGCN,53.48053781,-1.010656357,55,0,E,Europe/London,airport,OurAirports
5563,Campbeltown Airport,Campbeltown,United Kingdom,CAL,EGEC,55.43719864,-5.686389923,42,0,E,Europe/London,airport,OurAirports
5564,Eday Airport,Eday,United Kingdom,EOI,EGED,59.19060135,-2.772219896,10,0,E,Europe/London,airport,OurAirports
5565,Fair Isle Airport,Fair Isle,United Kingdom,FIE,EGEF,59.53580093,-1.628059983,223,0,E,Europe/London,airport,OurAirports
5566,North Ronaldsay Airport,North Ronaldsay,United Kingdom,NRL,EGEN,59.36750031,-2.434439898,40,0,E,Europe/London,airport,OurAirports
5567,Papa Westray Airport,Papa Westray,United Kingdom,PPW,EGEP,59.35169983,-2.900279999,91,0,E,Europe/London,airport,OurAirports
5568,Stronsay Airport,Stronsay,United Kingdom,SOY,EGER,59.15530014,-2.641390085,39,0,E,Europe/London,airport,OurAirports
5569,Sanday Airport,Sanday,United Kingdom,NDY,EGES,59.25030136,-2.576669931,68,0,E,Europe/London,airport,OurAirports
5570,Lerwick / Tingwall Airport,Lerwick,United Kingdom,LWK,EGET,60.19219971,-1.243610024,43,0,E,Europe/London,airport,OurAirports
5571,Westray Airport,Westray,United Kingdom,WRY,EGEW,59.35029984,-2.950000048,29,0,E,Europe/London,airport,OurAirports
5572,Land's End Airport,Land's End,United Kingdom,LEQ,EGHC,50.102798,-5.67056,398,0,E,Europe/London,airport,OurAirports
5573,Penzance Heliport,Penzance,United Kingdom,PZE,EGHK,50.128101,-5.51845,14,0,E,Europe/London,airport,OurAirports
5574,Anglesey Airport,Angelsey,United Kingdom,VLY,EGOV,53.24810028,-4.535339832,37,0,E,Europe/London,airport,OurAirports
5575,Barra Airport,Barra,United Kingdom,BRR,EGPR,57.0228,-7.44306,5,0,E,Europe/London,airport,OurAirports
5577,Donegal Airport,Dongloe,Ireland,CFN,EIDL,55.0442009,-8.340999603,30,0,E,Europe/Dublin,airport,OurAirports
5578,Weston Airport,Leixlip,Ireland,\N,EIWT,53.35219955,-6.48611021,150,0,E,Europe/Dublin,airport,OurAirports
5579,Sindal Airport,Sindal,Denmark,CNL,EKSN,57.503502,10.2294,92,1,N,Europe/Copenhagen,airport,OurAirports
5580,Leknes Airport,Leknes,Norway,LKN,ENLK,68.15249634,13.6093998,78,1,E,Europe/Oslo,airport,OurAirports
5581,Namsos Høknesøra Airport,Namsos,Norway,OSY,ENNM,64.47219849,11.57859993,7,1,E,Europe/Oslo,airport,OurAirports
